country,city,standardConnector,connectorType,durationCharge,durationSession,energy,tariff,cost,meanPower,maxPower,startDate,startTimestamp,weekDayStart,yearStart,hourStart,minuteStart,endDate,endTimestamp,weekDayEnd,yearEnd,hourEnd,minuteEnd,anomaly,class
France,Paris,T3,Rapid,0.96,0.97,13.98,0.0,0.0,14.563,14,02/04/2017 18:43:00+0200,1491151380.0,6,2017.0,18,43,02/04/2017 19:41:00+0200,1491154860.0,6,2017.0,19,41,0,Normal
France,Paris,T2,Rapid,4.3,4.3,63.544,0.36,22.88,14.778,13,25/04/2017 08:45:00+0200,1493102700.0,1,2017.0,8,45,25/04/2017 13:03:00+0200,1493118180.0,1,2017.0,13,3,0,Normal
France,Paris,T2,Rapid,0.95,0.95,8.401,0.0,0.0,8.843,13,18/04/2017 17:22:00+0200,1492528920.0,1,2017.0,17,22,18/04/2017 18:19:00+0200,1492532340.0,1,2017.0,18,19,0,Normal
France,Paris,T2,Rapid,0.56,0.57,11.908,0.0,0.0,21.264,13,03/04/2017 11:37:00+0200,1491212220.0,0,2017.0,11,37,03/04/2017 12:11:00+0200,1491214260.0,0,2017.0,12,11,0,Normal
France,Paris,T2,Rapid,0.47,0.47,10.073,0.0,0.0,21.432,13,01/04/2017 06:56:00+0200,1491022560.0,5,2017.0,6,56,01/04/2017 07:24:00+0200,1491024240.0,5,2017.0,7,24,0,Normal
France,Paris,CHAdeMO,Rapid,0.06,0.07,0.0,0.22,0.0,0.0,12,29/04/2017 13:51:00+0200,1493466660.0,5,2017.0,13,51,29/04/2017 13:55:00+0200,1493466900.0,5,2017.0,13,55,0,Normal
France,Paris,CHAdeMO,Rapid,0.02,0.03,0.0,0.0,0.0,0.0,12,27/04/2017 08:43:00+0200,1493275380.0,3,2017.0,8,43,27/04/2017 08:45:00+0200,1493275500.0,3,2017.0,8,45,0,Normal
France,Paris,CHAdeMO,Rapid,0.02,0.03,0.0,0.0,0.0,0.0,12,25/04/2017 17:10:00+0200,1493133000.0,1,2017.0,17,10,25/04/2017 17:12:00+0200,1493133120.0,1,2017.0,17,12,0,Normal
France,Paris,CHAdeMO,Rapid,0.02,0.02,0.0,0.0,0.0,0.0,12,25/04/2017 17:05:00+0200,1493132700.0,1,2017.0,17,5,25/04/2017 17:06:00+0200,1493132760.0,1,2017.0,17,6,0,Normal
France,Paris,CHAdeMO,Rapid,0.03,0.02,0.0,0.21,0.0,0.0,12,22/04/2017 15:25:00+0200,1492867500.0,5,2017.0,15,25,22/04/2017 15:26:00+0200,1492867560.0,5,2017.0,15,26,0,Normal
France,Paris,CHAdeMO,Rapid,0.03,0.03,0.0,0.18,0.0,0.0,12,22/04/2017 15:19:00+0200,1492867140.0,5,2017.0,15,19,22/04/2017 15:21:00+0200,1492867260.0,5,2017.0,15,21,0,Normal
France,Paris,CHAdeMO,Rapid,0.08,0.07,0.0,0.0,0.0,0.0,12,21/04/2017 21:17:00+0200,1492802220.0,4,2017.0,21,17,21/04/2017 21:21:00+0200,1492802460.0,4,2017.0,21,21,0,Normal
France,Paris,CHAdeMO,Rapid,0.25,0.25,0.0,0.0,0.0,0.0,12,21/04/2017 21:01:00+0200,1492801260.0,4,2017.0,21,1,21/04/2017 21:16:00+0200,1492802160.0,4,2017.0,21,16,0,Normal
France,Paris,CHAdeMO,Rapid,0.02,0.02,0.0,1.12,0.0,0.0,12,21/04/2017 11:20:00+0200,1492766400.0,4,2017.0,11,20,21/04/2017 11:21:00+0200,1492766460.0,4,2017.0,11,21,0,Normal
France,Paris,CHAdeMO,Rapid,0.02,0.02,0.0,0.0,0.0,0.0,12,21/04/2017 11:16:00+0200,1492766160.0,4,2017.0,11,16,21/04/2017 11:17:00+0200,1492766220.0,4,2017.0,11,17,0,Normal
France,Paris,CHAdeMO,Rapid,0.01,0.0,0.0,0.54,0.0,0.0,12,20/04/2017 11:11:00+0200,1492679460.0,3,2017.0,11,11,20/04/2017 11:11:00+0200,1492679460.0,3,2017.0,11,11,0,Normal
France,Paris,CHAdeMO,Rapid,0.01,0.02,0.0,0.79,0.0,0.0,12,20/04/2017 11:08:00+0200,1492679280.0,3,2017.0,11,8,20/04/2017 11:09:00+0200,1492679340.0,3,2017.0,11,9,0,Normal
France,Paris,CHAdeMO,Rapid,0.02,0.02,0.0,0.0,0.0,0.0,12,20/04/2017 11:05:00+0200,1492679100.0,3,2017.0,11,5,20/04/2017 11:06:00+0200,1492679160.0,3,2017.0,11,6,0,Normal
France,Paris,CHAdeMO,Rapid,0.01,0.02,0.0,0.0,0.0,0.0,12,20/04/2017 10:58:00+0200,1492678680.0,3,2017.0,10,58,20/04/2017 10:59:00+0200,1492678740.0,3,2017.0,10,59,0,Normal
France,Paris,CHAdeMO,Rapid,0.02,0.02,0.0,0.0,0.0,0.0,12,19/04/2017 10:46:00+0200,1492591560.0,2,2017.0,10,46,19/04/2017 10:47:00+0200,1492591620.0,2,2017.0,10,47,0,Normal
France,Paris,CHAdeMO,Rapid,0.02,0.03,0.0,0.0,0.0,0.0,12,15/04/2017 18:52:00+0200,1492275120.0,5,2017.0,18,52,15/04/2017 18:54:00+0200,1492275240.0,5,2017.0,18,54,0,Normal
France,Paris,CHAdeMO,Rapid,0.03,0.03,0.0,0.35,0.0,0.0,12,08/04/2017 14:22:00+0200,1491654120.0,5,2017.0,14,22,08/04/2017 14:24:00+0200,1491654240.0,5,2017.0,14,24,0,Normal
France,Paris,CHAdeMO,Rapid,0.02,0.03,0.0,0.95,0.0,0.0,12,06/04/2017 17:09:00+0200,1491491340.0,3,2017.0,17,9,06/04/2017 17:11:00+0200,1491491460.0,3,2017.0,17,11,0,Normal
France,Paris,CHAdeMO,Rapid,0.01,0.0,0.0,0.0,0.0,0.0,12,06/04/2017 12:26:00+0200,1491474360.0,3,2017.0,12,26,06/04/2017 12:26:00+0200,1491474360.0,3,2017.0,12,26,0,Normal
France,Paris,CHAdeMO,Rapid,0.01,0.02,0.0,0.91,0.0,0.0,12,06/04/2017 12:24:00+0200,1491474240.0,3,2017.0,12,24,06/04/2017 12:25:00+0200,1491474300.0,3,2017.0,12,25,0,Normal
France,Paris,CHAdeMO,Rapid,0.02,0.03,0.0,0.92,0.0,0.0,12,06/04/2017 12:21:00+0200,1491474060.0,3,2017.0,12,21,06/04/2017 12:23:00+0200,1491474180.0,3,2017.0,12,23,0,Normal
France,Paris,CHAdeMO,Rapid,0.02,0.02,0.0,0.0,0.0,0.0,12,05/04/2017 08:03:00+0200,1491372180.0,2,2017.0,8,3,05/04/2017 08:04:00+0200,1491372240.0,2,2017.0,8,4,0,Normal
France,Paris,CHAdeMO,Rapid,0.02,0.02,0.0,0.0,0.0,0.0,12,03/04/2017 13:00:00+0200,1491217200.0,0,2017.0,13,0,03/04/2017 13:01:00+0200,1491217260.0,0,2017.0,13,1,0,Normal
France,Paris,CHAdeMO,Rapid,0.02,0.02,0.0,0.63,0.0,0.0,12,03/04/2017 12:47:00+0200,1491216420.0,0,2017.0,12,47,03/04/2017 12:48:00+0200,1491216480.0,0,2017.0,12,48,0,Normal
France,Paris,CHAdeMO,Rapid,0.05,0.05,0.0,0.98,0.0,0.0,12,02/04/2017 10:27:00+0200,1491121620.0,6,2017.0,10,27,02/04/2017 10:30:00+0200,1491121800.0,6,2017.0,10,30,0,Normal
France,Paris,TE,Rapid,0.83,0.82,1.809,0.0,0.0,2.18,35,08/04/2017 14:00:00+0200,1491652800.0,5,2017.0,14,0,08/04/2017 14:49:00+0200,1491655740.0,5,2017.0,14,49,0,Normal
France,Paris,T3,Rapid,1.05,1.05,10.607,0.64,6.79,10.102,34,30/04/2017 11:04:00+0200,1493543040.0,6,2017.0,11,4,30/04/2017 12:07:00+0200,1493546820.0,6,2017.0,12,7,0,Normal
France,Paris,T3,Rapid,0.72,0.72,7.087,0.14,0.99,9.843,34,29/04/2017 17:43:00+0200,1493480580.0,5,2017.0,17,43,29/04/2017 18:26:00+0200,1493483160.0,5,2017.0,18,26,0,Normal
France,Paris,T3,Rapid,1.18,1.18,5.694,0.6,3.42,4.825,34,29/04/2017 12:36:00+0200,1493462160.0,5,2017.0,12,36,29/04/2017 13:47:00+0200,1493466420.0,5,2017.0,13,47,0,Normal
France,Paris,T3,Rapid,0.6,0.6,12.868,0.0,0.0,21.447,34,28/04/2017 21:25:00+0200,1493407500.0,4,2017.0,21,25,28/04/2017 22:01:00+0200,1493409660.0,4,2017.0,22,1,0,Normal
France,Paris,T3,Rapid,0.38,0.38,0.0,0.0,0.0,0.0,34,28/04/2017 13:23:00+0200,1493378580.0,4,2017.0,13,23,28/04/2017 13:46:00+0200,1493379960.0,4,2017.0,13,46,0,Normal
France,Paris,T3,Rapid,0.04,0.03,0.0,0.0,0.0,0.0,34,28/04/2017 13:20:00+0200,1493378400.0,4,2017.0,13,20,28/04/2017 13:22:00+0200,1493378520.0,4,2017.0,13,22,0,Normal
France,Paris,T3,Rapid,0.71,0.72,8.086,0.28,2.26,11.389,34,28/04/2017 12:31:00+0200,1493375460.0,4,2017.0,12,31,28/04/2017 13:14:00+0200,1493378040.0,4,2017.0,13,14,0,Normal
France,Paris,T3,Rapid,0.35,0.35,7.429,0.0,0.0,21.226,34,26/04/2017 17:16:00+0200,1493219760.0,2,2017.0,17,16,26/04/2017 17:37:00+0200,1493221020.0,2,2017.0,17,37,0,Normal
France,Paris,T3,Rapid,1.36,1.35,13.361,0.0,0.0,9.824,34,14/04/2017 17:15:00+0200,1492182900.0,4,2017.0,17,15,14/04/2017 18:36:00+0200,1492187760.0,4,2017.0,18,36,0,Normal
France,Paris,T3,Rapid,1.11,1.12,15.528,0.0,0.0,13.989,34,10/04/2017 12:48:00+0200,1491821280.0,0,2017.0,12,48,10/04/2017 13:55:00+0200,1491825300.0,0,2017.0,13,55,0,Normal
France,Paris,T3,Rapid,1.03,1.03,10.796,0.0,0.0,10.482,34,09/04/2017 23:02:00+0200,1491771720.0,6,2017.0,23,2,10/04/2017 00:04:00+0200,1491775440.0,0,2017.0,0,4,0,Normal
France,Paris,T3,Rapid,0.55,0.55,6.176,1.17,7.23,11.229,34,02/04/2017 09:38:00+0200,1491118680.0,6,2017.0,9,38,02/04/2017 10:11:00+0200,1491120660.0,6,2017.0,10,11,0,Normal
France,Paris,T2,Rapid,2.08,2.08,14.556,1.18,17.18,6.998,33,27/04/2017 08:33:00+0200,1493274780.0,3,2017.0,8,33,27/04/2017 10:38:00+0200,1493282280.0,3,2017.0,10,38,0,Normal
France,Paris,T2,Rapid,0.54,0.53,8.613,0.0,0.0,15.95,33,26/04/2017 17:41:00+0200,1493221260.0,2,2017.0,17,41,26/04/2017 18:13:00+0200,1493223180.0,2,2017.0,18,13,0,Normal
France,Paris,T2,Rapid,0.72,0.72,6.81,0.0,0.0,9.458,33,21/04/2017 13:44:00+0200,1492775040.0,4,2017.0,13,44,21/04/2017 14:27:00+0200,1492777620.0,4,2017.0,14,27,0,Normal
France,Paris,T2,Rapid,0.71,0.7,7.962,0.0,0.0,11.214,33,19/04/2017 08:14:00+0200,1492582440.0,2,2017.0,8,14,19/04/2017 08:56:00+0200,1492584960.0,2,2017.0,8,56,0,Normal
France,Paris,T2,Rapid,1.24,1.23,23.55,1.04,24.49,18.992,33,15/04/2017 17:43:00+0200,1492270980.0,5,2017.0,17,43,15/04/2017 18:57:00+0200,1492275420.0,5,2017.0,18,57,0,Normal
France,Paris,T2,Rapid,1.51,1.5,15.406,0.46,7.09,10.203,33,08/04/2017 18:25:00+0200,1491668700.0,5,2017.0,18,25,08/04/2017 19:55:00+0200,1491674100.0,5,2017.0,19,55,0,Normal
France,Paris,T2,Rapid,10.5,10.5,39.535,0.0,0.0,3.765,33,05/04/2017 22:54:00+0200,1491425640.0,2,2017.0,22,54,06/04/2017 09:24:00+0200,1491463440.0,3,2017.0,9,24,0,Normal
France,Paris,CHAdeMO,Rapid,0.31,0.32,4.794,0.0,0.0,15.465,32,30/04/2017 21:28:00+0200,1493580480.0,6,2017.0,21,28,30/04/2017 21:47:00+0200,1493581620.0,6,2017.0,21,47,0,Normal
France,Paris,CHAdeMO,Rapid,0.75,0.75,14.079,0.74,10.42,18.772,32,29/04/2017 13:57:00+0200,1493467020.0,5,2017.0,13,57,29/04/2017 14:42:00+0200,1493469720.0,5,2017.0,14,42,0,Normal
France,Paris,CHAdeMO,Rapid,0.42,0.42,7.962,0.0,0.0,18.957,32,28/04/2017 19:41:00+0200,1493401260.0,4,2017.0,19,41,28/04/2017 20:06:00+0200,1493402760.0,4,2017.0,20,6,0,Normal
France,Paris,CHAdeMO,Rapid,0.2,0.2,3.588,0.42,1.51,17.94,32,27/04/2017 21:19:00+0200,1493320740.0,3,2017.0,21,19,27/04/2017 21:31:00+0200,1493321460.0,3,2017.0,21,31,0,Normal
France,Paris,CHAdeMO,Rapid,0.22,0.22,3.354,0.0,0.0,15.245,32,27/04/2017 17:23:00+0200,1493306580.0,3,2017.0,17,23,27/04/2017 17:36:00+0200,1493307360.0,3,2017.0,17,36,0,Normal
France,Paris,CHAdeMO,Rapid,0.03,0.03,0.0,0.67,0.0,0.0,32,27/04/2017 17:20:00+0200,1493306400.0,3,2017.0,17,20,27/04/2017 17:22:00+0200,1493306520.0,3,2017.0,17,22,0,Normal
France,Paris,CHAdeMO,Rapid,0.37,0.37,3.909,0.0,0.0,10.565,32,25/04/2017 17:13:00+0200,1493133180.0,1,2017.0,17,13,25/04/2017 17:35:00+0200,1493134500.0,1,2017.0,17,35,0,Normal
France,Paris,CHAdeMO,Rapid,0.96,0.95,15.921,0.0,0.0,16.584,32,25/04/2017 16:08:00+0200,1493129280.0,1,2017.0,16,8,25/04/2017 17:05:00+0200,1493132700.0,1,2017.0,17,5,0,Normal
France,Paris,CHAdeMO,Rapid,0.31,0.3,2.544,0.0,0.0,8.206,32,19/04/2017 10:49:00+0200,1492591740.0,2,2017.0,10,49,19/04/2017 11:07:00+0200,1492592820.0,2,2017.0,11,7,0,Normal
France,Paris,CHAdeMO,Rapid,0.17,0.17,1.431,0.0,0.0,8.418,32,24/04/2017 12:04:00+0200,1493028240.0,0,2017.0,12,4,24/04/2017 12:14:00+0200,1493028840.0,0,2017.0,12,14,0,Normal
France,Paris,CHAdeMO,Rapid,0.02,0.02,0.0,0.11,0.0,0.0,32,29/04/2017 08:33:00+0200,1493447580.0,5,2017.0,8,33,29/04/2017 08:34:00+0200,1493447640.0,5,2017.0,8,34,0,Normal
France,Paris,CHAdeMO,Rapid,0.02,0.02,0.0,0.0,0.0,0.0,32,29/04/2017 08:35:00+0200,1493447700.0,5,2017.0,8,35,29/04/2017 08:36:00+0200,1493447760.0,5,2017.0,8,36,0,Normal
France,Paris,CHAdeMO,Rapid,0.02,0.02,0.0,0.0,0.0,0.0,32,29/04/2017 08:36:00+0200,1493447760.0,5,2017.0,8,36,29/04/2017 08:37:00+0200,1493447820.0,5,2017.0,8,37,0,Normal
France,Paris,T2,Rapid,0.97,0.97,15.944,0.0,0.0,16.437,33,01/04/2017 10:24:00+0200,1491035040.0,5,2017.0,10,24,01/04/2017 11:22:00+0200,1491038520.0,5,2017.0,11,22,0,Normal
France,Paris,T2,Rapid,0.95,0.95,15.821,0.0,0.0,16.654,33,02/04/2017 11:09:00+0200,1491124140.0,6,2017.0,11,9,02/04/2017 12:06:00+0200,1491127560.0,6,2017.0,12,6,0,Normal
France,Paris,T2,Rapid,0.32,0.32,6.405,0.56,3.59,20.016,33,03/04/2017 15:36:00+0200,1491226560.0,0,2017.0,15,36,03/04/2017 15:55:00+0200,1491227700.0,0,2017.0,15,55,0,Normal
France,Paris,T2,Rapid,1.17,1.17,12.591,0.0,0.0,10.762,33,12/04/2017 14:54:00+0200,1492001640.0,2,2017.0,14,54,12/04/2017 16:04:00+0200,1492005840.0,2,2017.0,16,4,0,Normal
France,Paris,T2,Rapid,1.11,1.12,16.846,0.27,4.55,15.177,33,21/04/2017 16:40:00+0200,1492785600.0,4,2017.0,16,40,21/04/2017 17:47:00+0200,1492789620.0,4,2017.0,17,47,0,Normal
France,Paris,T2,Rapid,0.38,0.38,5.326,0.0,0.0,14.016,33,22/04/2017 13:59:00+0200,1492862340.0,5,2017.0,13,59,22/04/2017 14:22:00+0200,1492863720.0,5,2017.0,14,22,0,Normal
France,Paris,T3,Rapid,0.46,0.47,9.796,0.0,0.0,21.296,34,07/04/2017 21:11:00+0200,1491592260.0,4,2017.0,21,11,07/04/2017 21:39:00+0200,1491593940.0,4,2017.0,21,39,0,Normal
France,Paris,T3,Rapid,1.09,1.08,13.51,0.0,0.0,12.394,34,09/04/2017 10:57:00+0200,1491728220.0,6,2017.0,10,57,09/04/2017 12:02:00+0200,1491732120.0,6,2017.0,12,2,0,Normal
France,Paris,T3,Rapid,0.19,0.18,0.806,0.0,0.0,4.242,34,14/04/2017 13:56:00+0200,1492170960.0,4,2017.0,13,56,14/04/2017 14:07:00+0200,1492171620.0,4,2017.0,14,7,0,Normal
France,Paris,T3,Rapid,0.73,0.73,2.585,0.42,1.09,3.541,34,17/04/2017 08:48:00+0200,1492411680.0,0,2017.0,8,48,17/04/2017 09:32:00+0200,1492414320.0,0,2017.0,9,32,0,Normal
France,Paris,T3,Rapid,0.94,0.93,17.237,0.0,0.0,18.337,34,17/04/2017 19:14:00+0200,1492449240.0,0,2017.0,19,14,17/04/2017 20:10:00+0200,1492452600.0,0,2017.0,20,10,0,Normal
France,Paris,T3,Rapid,0.89,0.88,3.169,0.0,0.0,3.561,34,18/04/2017 10:27:00+0200,1492504020.0,1,2017.0,10,27,18/04/2017 11:20:00+0200,1492507200.0,1,2017.0,11,20,0,Normal
France,Paris,T3,Rapid,0.95,0.95,18.34,0.33,6.05,19.305,34,29/04/2017 14:09:00+0200,1493467740.0,5,2017.0,14,9,29/04/2017 15:06:00+0200,1493471160.0,5,2017.0,15,6,0,Normal
France,Paris,CHAdeMO,Rapid,0.57,0.57,10.125,0.42,4.25,17.763,12,29/04/2017 08:49:00+0200,1493448540.0,5,2017.0,8,49,29/04/2017 09:23:00+0200,1493450580.0,5,2017.0,9,23,0,Normal
France,Paris,CHAdeMO,Rapid,0.01,0.02,0.0,0.92,0.0,0.0,32,22/04/2017 12:41:00+0200,1492857660.0,5,2017.0,12,41,22/04/2017 12:42:00+0200,1492857720.0,5,2017.0,12,42,0,Normal
France,Paris,CHAdeMO,Rapid,0.01,0.02,0.0,0.0,0.0,0.0,32,22/04/2017 12:40:00+0200,1492857600.0,5,2017.0,12,40,22/04/2017 12:41:00+0200,1492857660.0,5,2017.0,12,41,0,Normal
France,Paris,CHAdeMO,Rapid,0.01,0.02,0.0,0.43,0.0,0.0,32,22/04/2017 12:39:00+0200,1492857540.0,5,2017.0,12,39,22/04/2017 12:40:00+0200,1492857600.0,5,2017.0,12,40,0,Normal
France,Paris,CHAdeMO,Rapid,0.01,0.02,0.0,0.0,0.0,0.0,32,22/04/2017 12:38:00+0200,1492857480.0,5,2017.0,12,38,22/04/2017 12:39:00+0200,1492857540.0,5,2017.0,12,39,0,Normal
France,Paris,CHAdeMO,Rapid,0.01,0.0,0.0,0.0,0.0,0.0,32,22/04/2017 01:54:00+0200,1492818840.0,5,2017.0,1,54,22/04/2017 01:54:00+0200,1492818840.0,5,2017.0,1,54,0,Normal
France,Paris,CHAdeMO,Rapid,0.02,0.02,0.0,0.51,0.0,0.0,32,22/04/2017 01:52:00+0200,1492818720.0,5,2017.0,1,52,22/04/2017 01:53:00+0200,1492818780.0,5,2017.0,1,53,0,Normal
France,Paris,CHAdeMO,Rapid,0.02,0.02,0.0,0.16,0.0,0.0,32,21/04/2017 09:05:00+0200,1492758300.0,4,2017.0,9,5,21/04/2017 09:06:00+0200,1492758360.0,4,2017.0,9,6,0,Normal
France,Paris,CHAdeMO,Rapid,0.01,0.02,0.0,0.71,0.0,0.0,32,21/04/2017 07:57:00+0200,1492754220.0,4,2017.0,7,57,21/04/2017 07:58:00+0200,1492754280.0,4,2017.0,7,58,0,Normal
France,Paris,CHAdeMO,Rapid,0.01,0.02,0.0,1.13,0.0,0.0,32,21/04/2017 07:56:00+0200,1492754160.0,4,2017.0,7,56,21/04/2017 07:57:00+0200,1492754220.0,4,2017.0,7,57,0,Normal
France,Paris,CHAdeMO,Rapid,0.02,0.02,0.0,0.0,0.0,0.0,32,20/04/2017 11:27:00+0200,1492680420.0,3,2017.0,11,27,20/04/2017 11:28:00+0200,1492680480.0,3,2017.0,11,28,0,Normal
France,Paris,CHAdeMO,Rapid,0.02,0.02,0.0,0.61,0.0,0.0,32,20/04/2017 11:22:00+0200,1492680120.0,3,2017.0,11,22,20/04/2017 11:23:00+0200,1492680180.0,3,2017.0,11,23,0,Normal
France,Paris,CHAdeMO,Rapid,0.01,0.02,0.0,0.0,0.0,0.0,32,19/04/2017 21:16:00+0200,1492629360.0,2,2017.0,21,16,19/04/2017 21:17:00+0200,1492629420.0,2,2017.0,21,17,0,Normal
France,Paris,CHAdeMO,Rapid,0.01,0.0,0.0,0.0,0.0,0.0,32,19/04/2017 20:54:00+0200,1492628040.0,2,2017.0,20,54,19/04/2017 20:54:00+0200,1492628040.0,2,2017.0,20,54,0,Normal
France,Paris,CHAdeMO,Rapid,0.03,0.03,0.0,0.0,0.0,0.0,32,17/04/2017 17:45:00+0200,1492443900.0,0,2017.0,17,45,17/04/2017 17:47:00+0200,1492444020.0,0,2017.0,17,47,0,Normal
France,Paris,CHAdeMO,Rapid,0.03,0.02,0.0,0.14,0.0,0.0,32,17/04/2017 17:41:00+0200,1492443660.0,0,2017.0,17,41,17/04/2017 17:42:00+0200,1492443720.0,0,2017.0,17,42,0,Normal
France,Paris,CHAdeMO,Rapid,0.03,0.03,0.0,0.21,0.0,0.0,32,17/04/2017 17:38:00+0200,1492443480.0,0,2017.0,17,38,17/04/2017 17:40:00+0200,1492443600.0,0,2017.0,17,40,0,Normal
France,Paris,CHAdeMO,Rapid,0.04,0.05,0.0,1.07,0.0,0.0,32,17/04/2017 11:56:00+0200,1492422960.0,0,2017.0,11,56,17/04/2017 11:59:00+0200,1492423140.0,0,2017.0,11,59,0,Normal
France,Paris,CHAdeMO,Rapid,0.03,0.03,0.0,0.18,0.0,0.0,32,17/04/2017 11:34:00+0200,1492421640.0,0,2017.0,11,34,17/04/2017 11:36:00+0200,1492421760.0,0,2017.0,11,36,0,Normal
France,Paris,CHAdeMO,Rapid,0.03,0.03,0.0,0.0,0.0,0.0,32,17/04/2017 11:30:00+0200,1492421400.0,0,2017.0,11,30,17/04/2017 11:32:00+0200,1492421520.0,0,2017.0,11,32,0,Normal
France,Paris,CHAdeMO,Rapid,0.02,0.02,0.0,0.0,0.0,0.0,32,15/04/2017 23:40:00+0200,1492292400.0,5,2017.0,23,40,15/04/2017 23:41:00+0200,1492292460.0,5,2017.0,23,41,0,Normal
France,Paris,CHAdeMO,Rapid,0.02,0.03,0.0,0.0,0.0,0.0,32,15/04/2017 18:25:00+0200,1492273500.0,5,2017.0,18,25,15/04/2017 18:27:00+0200,1492273620.0,5,2017.0,18,27,0,Normal
France,Paris,CHAdeMO,Rapid,0.02,0.02,0.0,1.06,0.0,0.0,32,15/04/2017 18:23:00+0200,1492273380.0,5,2017.0,18,23,15/04/2017 18:24:00+0200,1492273440.0,5,2017.0,18,24,0,Normal
France,Paris,CHAdeMO,Rapid,0.04,0.03,0.0,0.0,0.0,0.0,32,14/04/2017 14:29:00+0200,1492172940.0,4,2017.0,14,29,14/04/2017 14:31:00+0200,1492173060.0,4,2017.0,14,31,0,Normal
France,Paris,CHAdeMO,Rapid,0.01,0.0,0.0,0.0,0.0,0.0,32,14/04/2017 13:55:00+0200,1492170900.0,4,2017.0,13,55,14/04/2017 13:55:00+0200,1492170900.0,4,2017.0,13,55,0,Normal
France,Paris,CHAdeMO,Rapid,0.01,0.02,0.0,0.0,0.0,0.0,32,14/04/2017 13:52:00+0200,1492170720.0,4,2017.0,13,52,14/04/2017 13:53:00+0200,1492170780.0,4,2017.0,13,53,0,Normal
France,Paris,CHAdeMO,Rapid,0.02,0.02,0.0,0.0,0.0,0.0,32,14/04/2017 09:17:00+0200,1492154220.0,4,2017.0,9,17,14/04/2017 09:18:00+0200,1492154280.0,4,2017.0,9,18,0,Normal
France,Paris,CHAdeMO,Rapid,0.03,0.03,0.0,0.0,0.0,0.0,32,14/04/2017 09:13:00+0200,1492153980.0,4,2017.0,9,13,14/04/2017 09:15:00+0200,1492154100.0,4,2017.0,9,15,0,Normal
France,Paris,CHAdeMO,Rapid,0.01,0.02,0.0,0.0,0.0,0.0,32,13/04/2017 23:44:00+0200,1492119840.0,3,2017.0,23,44,13/04/2017 23:45:00+0200,1492119900.0,3,2017.0,23,45,0,Normal
France,Paris,CHAdeMO,Rapid,0.01,0.0,0.0,0.0,0.0,0.0,32,13/04/2017 23:43:00+0200,1492119780.0,3,2017.0,23,43,13/04/2017 23:43:00+0200,1492119780.0,3,2017.0,23,43,0,Normal
France,Paris,CHAdeMO,Rapid,0.02,0.02,0.0,0.0,0.0,0.0,32,07/04/2017 21:09:00+0200,1491592140.0,4,2017.0,21,9,07/04/2017 21:10:00+0200,1491592200.0,4,2017.0,21,10,0,Normal
France,Paris,CHAdeMO,Rapid,0.01,0.02,0.0,1.15,0.0,0.0,32,05/04/2017 19:10:00+0200,1491412200.0,2,2017.0,19,10,05/04/2017 19:11:00+0200,1491412260.0,2,2017.0,19,11,0,Normal
France,Paris,CHAdeMO,Rapid,0.03,0.02,0.0,0.0,0.0,0.0,32,05/04/2017 18:52:00+0200,1491411120.0,2,2017.0,18,52,05/04/2017 18:53:00+0200,1491411180.0,2,2017.0,18,53,0,Normal
France,Paris,CHAdeMO,Rapid,0.01,0.0,0.0,0.99,0.0,0.0,32,05/04/2017 16:25:00+0200,1491402300.0,2,2017.0,16,25,05/04/2017 16:25:00+0200,1491402300.0,2,2017.0,16,25,0,Normal
France,Paris,CHAdeMO,Rapid,0.01,0.02,0.0,0.0,0.0,0.0,32,05/04/2017 14:44:00+0200,1491396240.0,2,2017.0,14,44,05/04/2017 14:45:00+0200,1491396300.0,2,2017.0,14,45,0,Normal
France,Paris,CHAdeMO,Rapid,0.02,0.02,0.0,0.0,0.0,0.0,32,03/04/2017 14:48:00+0200,1491223680.0,0,2017.0,14,48,03/04/2017 14:49:00+0200,1491223740.0,0,2017.0,14,49,0,Normal
France,Paris,CHAdeMO,Rapid,0.03,0.02,0.0,0.77,0.0,0.0,32,01/04/2017 07:26:00+0200,1491024360.0,5,2017.0,7,26,01/04/2017 07:27:00+0200,1491024420.0,5,2017.0,7,27,0,Normal
France,Paris,CHAdeMO,Rapid,0.03,0.03,0.0,0.83,0.0,0.0,32,01/04/2017 07:20:00+0200,1491024000.0,5,2017.0,7,20,01/04/2017 07:22:00+0200,1491024120.0,5,2017.0,7,22,0,Normal
France,Paris,CCS,Rapid,0.01,0.02,0.0,0.0,0.0,0.0,31,23/04/2017 11:50:00+0200,1492941000.0,6,2017.0,11,50,23/04/2017 11:51:00+0200,1492941060.0,6,2017.0,11,51,0,Normal
France,Paris,CCS,Rapid,0.02,0.02,0.0,0.0,0.0,0.0,31,23/04/2017 11:48:00+0200,1492940880.0,6,2017.0,11,48,23/04/2017 11:49:00+0200,1492940940.0,6,2017.0,11,49,0,Normal
France,Paris,CCS,Rapid,0.03,0.03,0.0,1.29,0.0,0.0,31,23/04/2017 11:46:00+0200,1492940760.0,6,2017.0,11,46,23/04/2017 11:48:00+0200,1492940880.0,6,2017.0,11,48,0,Normal
France,Paris,CCS,Rapid,0.03,0.03,0.0,0.0,0.0,0.0,31,16/04/2017 01:10:00+0200,1492297800.0,6,2017.0,1,10,16/04/2017 01:12:00+0200,1492297920.0,6,2017.0,1,12,0,Normal
